I,Q,I_dpd,Q_dpd
0.636903616,0.174637648,0.5209155,0.1267578
0.526306193,0.138666193,0.42875853,0.08374421
0.312921925,0.08850964,0.25792962,0.032769
0.048327245,0.018410373,0.058324605,-0.02923946
-0.197718572,-0.075358764,-0.14310868,-0.09713602
-0.35895178,-0.185686161,-0.2639417,-0.16801322
-0.394509334,-0.290408776,-0.29378355,-0.23490676
-0.302933743,-0.356818204,-0.22807416,-0.26857874
-0.122783785,-0.354293573,-0.0964283,-0.2501446
0.08067471,-0.269547639,0.049836833,-0.17514376
0.237901525,-0.116662243,0.16204792,-0.061594874
0.29835628,0.064101323,0.20222683,0.06722521
0.246130435,0.219511029,0.16197525,0.17036617
0.1025987,0.303374325,0.05962093,0.21970399
-0.084101365,0.294485429,-0.06977709,0.20392555
-0.257959195,0.204348996,-0.19138078,0.13151294
-0.374725886,0.071292327,-0.27421644,0.0356822
-0.415035669,-0.056004345,-0.30212352,-0.051118433
-0.386938992,-0.137746653,-0.28246573,-0.10341486
-0.318248243,-0.156450626,-0.23557368,-0.109053284
-0.242927103,-0.119433944,-0.18520579,-0.07456185
-0.187451368,-0.050947768,-0.14931497,-0.019714221
-0.162201172,0.020647874,-0.13453554,0.032759935
-0.160218108,0.073758784,-0.13461074,0.06917763
-0.162481229,0.097902644,-0.13494729,0.08454959
-0.146617699,0.091451359,-0.11913168,0.07906254
-0.095420443,0.056581057,-0.07481893,0.054946646
-0.002553295,-0.003769431,-0.001658719,0.011326984
0.125450526,-0.084474273,0.105966374,-0.04791057
0.27035087,-0.173904414,0.2178249,-0.11738235
0.405445605,-0.25128541,0.32452977,-0.18227112
0.500148494,-0.290105109,0.40027466,-0.2246834
0.525738755,-0.26837674,0.41430634,-0.22127935
0.462240948,-0.181599479,0.35189956,-0.1622014
0.305691525,-0.05100153,0.22232407,-0.06845887
0.07382573,0.079499548,0.046476886,0.020528425
-0.192679372,0.159056097,-0.16249588,0.08438597
-0.435923787,0.152786212,-0.34432703,0.085620195
-0.593988147,0.061123222,-0.4623872,0.03315303
-0.618992485,-0.075061211,-0.47582865,-0.052399874
-0.494391361,-0.188444501,-0.3730422,-0.12595823
-0.244657933,-0.214070996,-0.1831433,-0.13373223
0.067886847,-0.120677464,0.04139437,-0.0490807
0.360031426,0.070410578,0.25779715,0.102323584
0.553809093,0.289107174,0.41592357,0.25929973
0.602772248,0.443295018,0.47789502,0.36595553
0.508227558,0.457709315,0.41365257,0.35449234
0.318365278,0.307840313,0.26824927,0.21358335
0.109688701,0.033188618,0.119340114,-0.003898643
-0.042553038,-0.276873312,0.008030899,-0.24512923
-0.093277358,-0.519058285,-0.041126475,-0.42744875
-0.043963125,-0.618402437,-0.021409161,-0.49791124
0.060392574,-0.558334067,0.041246817,-0.43384665
0.15249241,-0.385612633,0.0979226,-0.28611428
0.172960664,-0.18845703,0.10678272,-0.13503224
0.096354975,-0.057979917,0.053922046,-0.046311356
-0.058444307,-0.049984233,-0.05252471,-0.05012279
-0.237877875,-0.163309521,-0.18015292,-0.14622526
-0.378688188,-0.342994378,-0.28626245,-0.2874909
-0.436515312,-0.505469571,-0.3425125,-0.4096718
-0.404772885,-0.573902543,-0.33311018,-0.45558667
-0.315121509,-0.508512287,-0.27029702,-0.39003628
-0.219657852,-0.320090759,-0.19898707,-0.23277253
-0.163730338,-0.06296295,-0.15863943,-0.033802643
-0.162835722,0.187732544,-0.16341484,0.15057796
-0.195080375,0.363994565,-0.18275267,0.28577855
-0.213073497,0.42710698,-0.18419811,0.3376208
-0.169504674,0.376806893,-0.13420175,0.30221877
-0.043743098,0.246262398,-0.022465054,0.20683888
0.14396535,0.086928902,0.13037854,0.09164922
0.338254575,-0.049967492,0.284734,-0.015959695
0.472183975,-0.128877696,0.39071196,-0.08573648
0.497586637,-0.138225555,0.40266228,-0.10628922
0.407672508,-0.090419969,0.3178717,-0.0814244
0.240868341,-0.014842812,0.17959516,-0.033668816
0.06384229,0.0535185,0.041700188,0.012753856
-0.058292558,0.086523542,-0.05619094,0.047607325
-0.090402394,0.07303964,-0.07273132,0.046155937
-0.040900758,0.023766415,-0.028670035,0.018837992
0.045738416,-0.031305662,0.038901716,-0.020075895
0.113437881,-0.052916751,0.09956815,-0.033433877
0.123633593,-0.007565874,0.10051166,-0.005798556
0.074608083,0.117335835,0.050467595,0.082543954
0.001580767,0.30410453,-0.018222969,0.22498497
-0.042296601,0.505890091,-0.05586819,0.39188686
-0.014411088,0.659411648,-0.027290747,0.534682
0.093693445,0.70585809,0.07498799,0.58769745
0.24949871,0.612670413,0.21882594,0.5121392
0.393208264,0.387741737,0.3487087,0.32614243
0.465628875,0.079851229,0.41464198,0.077625856
0.43694417,-0.235793201,0.3933799,-0.18184137
0.322536414,-0.482175594,0.29357812,-0.39567605
0.178073222,-0.606323478,0.15829915,-0.5064713
0.075785059,-0.596717096,0.05408311,-0.49321145
0.072585206,-0.485682148,0.03442882,-0.38643327
0.184374798,-0.335901413,0.11343331,-0.24985117
0.377951021,-0.216211197,0.26691884,-0.1473947
0.583932337,-0.175829286,0.4453024,-0.12224205
0.724833302,-0.22660291,0.58348143,-0.18377236
0.746069292,-0.339701903,0.615085,-0.29904228
0.636913066,-0.4577093,0.5225541,-0.40869236
0.433274269,-0.517362616,0.34687197,-0.4586699
0.202169235,-0.474342079,0.1492989,-0.41984463
0.015242064,-0.320822529,-0.011779681,-0.2906632
-0.07744238,-0.089200339,-0.09375498,-0.10047477
-0.063181987,0.159482985,-0.088140965,0.10374227
0.033072117,0.35815898,-0.0050815362,0.27685922
0.162389038,0.458812352,0.11148794,0.3676294
0.272691163,0.450203438,0.21838763,0.3624463
0.32794991,0.360917668,0.2771539,0.28409183
0.318629796,0.245999308,0.27435458,0.18421584
0.260507823,0.162122615,0.22435385,0.111677974
0.183831662,0.141436618,0.15543959,0.0926262
0.118286668,0.17554459,0.09588427,0.12138441
0.080254399,0.217545758,0.06343084,0.16099963
0.067274327,0.202679098,0.05857948,0.1570061
0.061325737,0.079734799,0.06574496,0.06754226
0.03890973,-0.160274083,0.06443599,-0.11678539
-0.016695954,-0.471759293,0.02732744,-0.3660783
-0.106307986,-0.765941908,-0.06469425,-0.6257861
-0.212699383,-0.943218697,-0.18720917,-0.8022192
-0.306378386,-0.933925218,-0.29511988,-0.7944447
-0.356924205,-0.730044007,-0.3513542,-0.59539557
-0.345195773,-0.393188985,-0.3361321,-0.29792365
-0.271333739,-0.03390175,-0.26943922,-0.010379195
-0.155217365,0.23015198,-0.17287557,0.19491714
-0.029225044,0.319793508,-0.053596076,0.27009976
0.073580634,0.224266745,0.053988468,0.19503765
0.130826842,0.002646316,0.120985486,0.018782414
0.137115929,-0.243527377,0.1361152,-0.1881366
0.103054913,-0.413837921,0.10580864,-0.33400393
0.048271146,-0.44928212,0.04767821,-0.36707112
-0.007679464,-0.351863889,-0.01527388,-0.28768072
-0.052017428,-0.176252435,-0.06198492,-0.1454651
-0.080324523,0.000531776,-0.08824794,-0.009069681
-0.093402957,0.115609348,-0.093468234,0.087797634
-0.092539553,0.145336652,-0.082822,0.11462592
-0.077058641,0.108289013,-0.060186595,0.08737557
-0.046309303,0.047179847,-0.029175825,0.040231146
-0.004948464,0.001297424,0.0032759458,0.0069168657
0.03249078,-0.014984379,0.029946208,-0.0125293955
0.042313866,-0.016445663,0.0422648,-0.014157876
-0.000231919,-0.032953339,0.008295065,-0.027000159
-0.107792316,-0.086303978,-0.07173094,-0.072486185
-0.26900598,-0.172076813,-0.19404528,-0.14710964
-0.445249544,-0.257539649,-0.34121546,-0.21602042
-0.580339442,-0.297434985,-0.46771747,-0.24144211
-0.621334714,-0.259218212,-0.5168902,-0.19871378
-0.542254817,-0.143686807,-0.45548573,-0.092809215
-0.359488825,0.010942907,-0.3076258,0.03890478
-0.130059614,0.144692839,-0.12862904,0.1478115
0.068794099,0.203729637,0.038073517,0.19615734
0.171227078,0.166264823,0.13192081,0.15609236
0.15178814,0.053017942,0.12908189,0.052781858
0.037918703,-0.083176786,0.045692872,-0.07185868
-0.101182728,-0.183144062,-0.06562968,-0.15924683
-0.18564052,-0.209118547,-0.1405742,-0.18102692
-0.162417366,-0.160337639,-0.13470942,-0.13183534
-0.031857726,-0.069110584,-0.042646617,-0.04242961
0.149845778,0.019477571,0.10236563,0.039937906
0.294519619,0.072528188,0.21906328,0.07781545
0.322039296,0.085279552,0.24866104,0.0728143
0.198304873,0.079880628,0.15762883,0.047465693
-0.046673916,0.088640384,-0.029336741,0.040174417
-0.329538311,0.13202421,-0.2545379,0.06109003
-0.548811288,0.20433592,-0.44175977,0.13106973
-0.628730248,0.275359378,-0.50927716,0.21807986
-0.551664146,0.306966087,-0.43794256,0.26537094
-0.364330029,0.275099468,-0.2770922,0.24946755
-0.155193938,0.184471718,-0.10479501,0.18309861
-0.013784553,0.067456826,0.012109838,0.08787361
0.009142071,-0.032354574,0.027284056,-0.0100939125
-0.077609392,-0.082772009,-0.04496801,-0.05839877
-0.212909564,-0.079150071,-0.1577327,-0.06924461
-0.314331297,-0.045132067,-0.24970113,-0.044665493
-0.317821802,-0.017840412,-0.25966355,-0.010751069
-0.207322063,-0.026184289,-0.17216042,0.00024404377
-0.020906936,-0.074770189,-0.022227881,-0.02886793
0.168616197,-0.14251476,0.13276915,-0.0789202
0.288760337,-0.196415249,0.22697484,-0.1333294
0.301227622,-0.212028942,0.23451835,-0.16084503
0.218869646,-0.188249252,0.1667665,-0.15542212
0.098363608,-0.147332839,0.07084161,-0.13060367
0.012668708,-0.11996999,0.004125081,-0.107068636
0.0164644,-0.124381193,0.005807682,-0.100433834
0.120518998,-0.152494571,0.08506428,-0.11029114
0.286331736,-0.172576897,0.21447471,-0.12084234
0.44287173,-0.148098995,0.33872125,-0.10751738
0.517339825,-0.062533473,0.39751357,-0.05329585
0.46605622,0.064809593,0.35328096,0.03401625
0.292191347,0.182822487,0.21704277,0.114291854
0.043456423,0.232627618,0.031080313,0.14679839
-0.208124427,0.179911406,-0.15510452,0.10595774
-0.394742581,0.037859914,-0.2924461,0.0030508526
-0.477197018,-0.133380239,-0.35305974,-0.11497452
-0.455462866,-0.252888692,-0.339483,-0.1948583
-0.362458996,-0.25893559,-0.27647093,-0.18972142
-0.245486484,-0.142367511,-0.19827838,-0.09159913
-0.144690957,0.04483359,-0.13256088,0.054572187
-0.078270591,0.211924893,-0.085985094,0.1857568
-0.040181437,0.272739421,-0.048709504,0.23147875
-0.009858144,0.188523993,-0.008248925,0.16479744
0.032078437,-0.011710389,0.038191445,0.0057613477
0.090538185,-0.244215058,0.09180263,-0.18091756
0.15180389,-0.410664045,0.13747223,-0.3174795
0.190363516,-0.445043179,0.15611644,-0.35067827
0.183006909,-0.343291606,0.13218345,-0.27326035
0.122783552,-0.160812579,0.07256899,-0.13454589
0.025396337,0.01999027,-0.0015928932,-0.0007710904
-0.07573894,0.134095628,-0.08291902,0.09150396
-0.143928958,0.165951198,-0.123718366,0.12049842
-0.156412081,0.152055573,-0.12480078,0.11139908
-0.115868851,0.153291745,-0.09004611,0.11466846
-0.050113623,0.213251421,-0.041829295,0.16319928
0.000665284,0.326910644,-0.0069836043,0.2540904
0.003652347,0.43859606,-0.0027090237,0.34550124
-0.049097693,0.471909935,-0.032940507,0.37143856
-0.13414445,0.375923026,-0.08493842,0.29145822
-0.205106462,0.161672848,-0.12812924,0.12458939
-0.213113111,-0.093140858,-0.1283599,-0.06902745
-0.130422725,-0.276925811,-0.07293344,-0.20571934
0.033627434,-0.299564689,0.03252513,-0.2154048
0.232171616,-0.141972204,0.16275886,-0.0886078
0.396944723,0.127407621,0.2765675,0.123112544
0.464618143,0.380484563,0.34006283,0.31452554
0.402268404,0.490267742,0.31293827,0.38766193
0.221144507,0.395047129,0.18721074,0.28823
-0.027030926,0.133250204,0.01349891,0.07610258
-0.269452014,-0.170258604,-0.16403385,-0.17350252
-0.438987982,-0.361734495,-0.3192159,-0.3165954
-0.497326084,-0.332951027,-0.3937155,-0.27928737
-0.445727105,-0.07618685,-0.37652382,-0.05747185
-0.320392064,0.307673724,-0.29318333,0.26274288
-0.175916617,0.652776772,-0.17168564,0.56132185
-0.064568953,0.803286538,-0.05194006,0.6963382
-0.019572713,0.684079593,0.011539541,0.5753144
-0.047577723,0.333765433,0.00802803,0.27260876
-0.130981911,-0.114829796,-0.03596908,-0.09489528
-0.237045273,-0.49617671,-0.129117,-0.40294078
-0.329290055,-0.685349418,-0.24555627,-0.57120544
-0.377518945,-0.648483878,-0.32028535,-0.53288144
-0.364707632,-0.448211006,-0.32461032,-0.3468597
-0.290560783,-0.204509167,-0.2635216,-0.13733089
-0.171879618,-0.032684861,-0.16397128,0.0030300096
-0.039412648,0.01025297,-0.051060867,0.03801768
0.069366802,-0.054223204,0.04589408,-0.016623065
0.121163748,-0.146432007,0.09754844,-0.101516634
0.09897379,-0.175974178,0.07703224,-0.14114866
0.010906406,-0.090863122,0.0005291358,-0.089243114
-0.10909957,0.096156059,-0.10315989,0.048348915
-0.211103263,0.315469642,-0.18732958,0.22499381
-0.247411472,0.476342471,-0.21344484,0.36919883
-0.192480997,0.511097896,-0.15655507,0.4149726
-0.055595193,0.405775786,-0.03207478,0.34021577
0.120445665,0.203769104,0.11949218,0.18836594
0.275462982,-0.016836436,0.24752924,0.012260422
0.356606705,-0.17908421,0.30907595,-0.12581643
0.340688009,-0.238309147,0.28331867,-0.18493737
0.243633924,-0.19526836,0.18976158,-0.16077062
0.112321203,-0.088115589,0.07584043,-0.08492505
0.002502862,0.02969091,-0.013744494,0.007348354
-0.046552804,0.113305759,-0.053466924,0.07801427
-0.028397395,0.141625442,-0.031673677,0.10948317
0.031021176,0.119381516,0.022936039,0.09661171
0.089665611,0.068891511,0.07566688,0.05834713
0.112563795,0.017973097,0.0992093,0.01740427
0.089415949,-0.010047783,0.082703754,-0.009681135
0.037549589,-0.001761371,0.038651165,-0.009195194
-0.010684804,0.044516342,-0.009077427,0.028123287
-0.028348351,0.118478956,-0.028271697,0.08681745
-0.010163033,0.198453012,-0.017530173,0.15328191
0.024929806,0.254420795,0.012090668,0.20078418
0.046425736,0.255522086,0.037640005,0.20257956
0.032654244,0.181946494,0.03897246,0.14296643
-0.013418049,0.037281276,0.013952879,0.029162893
-0.063086037,-0.145431653,-0.019321876,-0.11570122
-0.077316058,-0.309840121,-0.036487613,-0.2405176
-0.030655771,-0.395440338,-0.01212972,-0.30315977
0.070078315,-0.36336861,0.04879866,-0.27071053
0.184115327,-0.217158859,0.12016502,-0.15358296
0.254892639,-0.007016109,0.16708827,0.0052410215
0.239681725,0.187219258,0.15588064,0.14613682
0.135022557,0.288921755,0.08537653,0.21346545
-0.016634643,0.259038076,-0.014292888,0.18366389
-0.144388717,0.115329751,-0.09791519,0.071650736
-0.182922031,-0.073999423,-0.11964381,-0.06932547
-0.106112972,-0.22071717,-0.06269514,-0.17149636
0.057505543,-0.257314878,0.053083837,-0.18598182
0.236370174,-0.168562117,0.17862082,-0.11198731
0.349572513,0.001813703,0.25613528,0.018240273
0.345848896,0.17299709,0.2506255,0.14046364
0.227990859,0.26693491,0.16384019,0.19901517
0.050171028,0.246414927,0.036721706,0.17312296
-0.110195839,0.132369135,-0.07552711,0.08312143
-0.191067965,-0.008120834,-0.13307078,-0.023445766
-0.174493994,-0.096722732,-0.12424281,-0.08286837
-0.09065121,-0.083607661,-0.06931296,-0.062261283
0.003969395,0.028310922,-0.007938397,0.031421866
0.0611825,0.186778247,0.03580654,0.15558381
0.06849166,0.318864311,0.040066604,0.25672483
0.053404773,0.369375284,0.034851965,0.29352996
0.062081977,0.328605546,0.05063462,0.2592517
0.124718321,0.234942469,0.105148815,0.18720187
0.228414364,0.151382221,0.18756637,0.124153525
0.315040995,0.128981354,0.25474432,0.10568077
0.308131673,0.17723577,0.24717292,0.13506792
0.156255912,0.25765201,0.12607393,0.18108875
-0.130239307,0.30434354,-0.0946473,0.20401672
-0.470622467,0.260951592,-0.35969564,0.16731074
-0.741277143,0.11426695,-0.58504844,0.07706889
-0.828582806,-0.09365128,-0.666322,-0.058750138
-0.682375841,-0.28203449,-0.54406285,-0.18804017
-0.343391278,-0.368959046,-0.26496983,-0.2408725
0.070057604,-0.311287006,0.050741374,-0.17962897
0.41115724,-0.127030076,0.30572593,-0.046577632
0.566776817,0.110997616,0.4194945,0.11694608
0.503585617,0.307030415,0.37076122,0.24618404
0.276897568,0.384061789,0.19913092,0.27870303
-0.000596188,0.315495324,-0.0021912977,0.2085108
-0.213642253,0.132582373,-0.15315266,0.06798102
-0.295554362,-0.094034337,-0.2051189,-0.09464769
-0.251616859,-0.287805396,-0.16763115,-0.22968766
-0.145704005,-0.39765955,-0.09167651,-0.30235237
-0.059800704,-0.412961035,-0.035121523,-0.3085345
-0.048947263,-0.357488715,-0.037754193,-0.26681012
-0.114807291,-0.269027655,-0.09786151,-0.20435208
-0.209855852,-0.177690573,-0.17905569,-0.13922301
-0.267520989,-0.094874238,-0.23001993,-0.076662175
-0.240433156,-0.017079274,-0.21131465,-0.010689862
-0.125922922,0.060551386,-0.12181324,0.05779686
0.033942515,0.131717275,0.008226742,0.12267508
0.176123924,0.17693731,0.12751639,0.15475132
0.249913093,0.174305846,0.19460411,0.1477977
0.241306203,0.116611557,0.19732001,0.093511835
0.175963661,0.023446499,0.15134588,0.012101937
0.100669163,-0.061150463,0.09234038,-0.058307312
0.054957349,-0.087011265,0.05013767,-0.07904098
0.049330967,-0.023989772,0.03261869,-0.03037808
0.061974745,0.117939333,0.030959202,0.08310797
0.054985162,0.286826015,0.02444452,0.21529533
0.000119796,0.408607268,-0.009258714,0.31285056
-0.10101365,0.420760833,-0.07363988,0.32183573
-0.213981912,0.303779431,-0.14563158,0.22890005
-0.287646333,0.094313936,-0.19217436,0.06894443
-0.280685286,-0.127955812,-0.1836305,-0.09657922
-0.184216944,-0.274922206,-0.11842399,-0.20176187
-0.02844641,-0.290396541,-0.015631499,-0.20434861
0.130137376,-0.176969589,0.08894721,-0.112580106
0.234319886,0.003952649,0.15971684,0.02544044
0.251463604,0.159694693,0.1708167,0.13769853
0.186198996,0.209000532,0.12968878,0.16466072
0.075059848,0.120047646,0.059507836,0.08810368
-0.033143989,-0.07399766,-0.008764874,-0.06958114
-0.100730274,-0.289200604,-0.056585774,-0.23852721
-0.116877724,-0.428307603,-0.0747358,-0.3479421
-0.098998599,-0.424209556,-0.07573944,-0.33956558
-0.080608808,-0.269676306,-0.079382874,-0.21158794
-0.092862324,-0.020227127,-0.099353716,-0.019306585
-0.14904271,0.230566272,-0.14740461,0.1751515
-0.238773797,0.391687345,-0.2103851,0.30074412
-0.333425033,0.412868274,-0.26906565,0.3210692
-0.399088962,0.303827661,-0.30202046,0.23856764
-0.410906058,0.127026739,-0.29747865,0.103942946
-0.363022521,-0.031730377,-0.25594118,-0.01616761
-0.271078819,-0.101221871,-0.19213875,-0.06749554
-0.167149435,-0.054751861,-0.1267061,-0.028057948
-0.0892238,0.080062053,-0.08105259,0.07512647
-0.068348792,0.234686388,-0.06915994,0.1947418
-0.116878756,0.329559743,-0.10444077,0.26253608
-0.22132117,0.307545676,-0.17310107,0.23910433
-0.342873036,0.157492547,-0.25277233,0.118471086
-0.427281978,-0.080749636,-0.30728483,-0.06477106
-0.422730725,-0.330803731,-0.30373466,-0.25351453
-0.300629297,-0.507351658,-0.2221035,-0.38317305
-0.071257147,-0.546184664,-0.059130587,-0.39961323
0.213745919,-0.426035321,0.14717892,-0.2927205
0.475868368,-0.175189435,0.33565614,-0.101982206
0.637751658,0.138450862,0.4607609,0.12737072
0.654103395,0.429631416,0.49589387,0.3446014
0.531652876,0.622441436,0.423974,0.48593503
0.327644172,0.672672574,0.27449006,0.5048374
